"No.","Time","Source","Destination","Protocol","Length","Info"
"1683","8.112459","192.168.1.193","206.247.138.14","UDP","113","62302  >  8801 Len=71"
"1684","8.122213","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1685","8.122213","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1686","8.122399","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1687","8.130869","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1688","8.130869","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1689","8.131124","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1690","8.141229","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1691","8.141229","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1692","8.141229","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1693","8.141382","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1694","8.160429","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1695","8.160429","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1696","8.160754","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1697","8.160867","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1698","8.162885","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1699","8.162885","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1700","8.173325","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1701","8.173325","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1702","8.173325","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1703","8.173585","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1704","8.184751","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1705","8.184751","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1706","8.184751","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=23795 Ack=115742 Win=65536 Len=0"
"1707","8.185596","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1708","8.193054","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1709","8.193054","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1710","8.193054","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1711","8.193054","206.247.138.14","192.168.1.193","TLSv1.3","104","Application Data"
"1712","8.193290","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1713","8.203210","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1714","8.203210","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1715","8.203432","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1716","8.213693","206.247.138.14","192.168.1.193","TLSv1.3","92","Application Data"
"1717","8.213693","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1718","8.213693","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1719","8.213795","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=115780 Ack=23883 Win=66304 Len=0"
"1720","8.214105","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1721","8.215475","206.247.138.14","192.168.1.193","TLSv1.3","103","Application Data"
"1722","8.216438","192.168.1.193","206.247.138.14","TLSv1.3","121","Application Data"
"1723","8.223541","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1724","8.223541","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1725","8.223541","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1726","8.223900","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1727","8.226902","206.247.138.14","192.168.1.193","UDP","146","8801  >  62300 Len=104"
"1728","8.235450","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1729","8.235450","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1730","8.235839","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1731","8.245740","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1732","8.245740","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1733","8.246710","192.168.1.193","206.247.138.14","UDP","1085","62300  >  8801 Len=1043"
"1734","8.247181","192.168.1.193","206.247.138.14","UDP","144","62300  >  8801 Len=102"
"1735","8.256545","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1736","8.256545","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1737","8.256545","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1738","8.256720","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1739","8.265022","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1740","8.265022","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1741","8.265249","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1742","8.274239","192.168.1.175","224.0.0.251","MDNS","420","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (90)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-90.local AAAA, cache flush fe80::cb2:d5cb:c1a4:55dd A, cache flush 192.168.1.175 AAAA, cache flush 2a0d:6fc0:853:da00:7b:6fb0:3069:3dae NSEC, cache flush iPhone (90)._rdlink._tcp.local NSEC, cache flush iPhone-90.local OPT"
"1743","8.274239","fe80::cb2:d5cb:c1a4:55dd","ff02::fb","MDNS","440","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (90)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-90.local AAAA, cache flush fe80::cb2:d5cb:c1a4:55dd A, cache flush 192.168.1.175 AAAA, cache flush 2a0d:6fc0:853:da00:7b:6fb0:3069:3dae NSEC, cache flush iPhone (90)._rdlink._tcp.local NSEC, cache flush iPhone-90.local OPT"
"1744","8.275320","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1745","8.275320","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1746","8.275320","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1747","8.275320","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1748","8.275320","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1749","8.275548","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1750","8.296257","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1751","8.296257","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1752","8.296257","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1753","8.296257","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1754","8.296257","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1755","8.296494","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1756","8.296588","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1757","8.317807","206.247.138.14","192.168.1.193","UDP","1085","8801  >  62302 Len=1043"
"1758","8.317807","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1759","8.317807","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1760","8.317807","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1761","8.318818","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1762","8.319108","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1763","8.337521","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1764","8.337521","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1765","8.337521","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1766","8.337521","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1767","8.337521","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1768","8.337724","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1769","8.337790","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1770","8.359379","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1771","8.359379","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1772","8.359379","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1773","8.359379","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1774","8.359379","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1775","8.359558","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1776","8.359639","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1777","8.367321","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1778","8.367321","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1779","8.377526","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1780","8.377526","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1781","8.377526","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1782","8.377883","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1783","8.401507","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1784","8.401507","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1785","8.401507","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1786","8.401507","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1787","8.401507","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1788","8.401730","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1789","8.401818","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1790","8.401866","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1791","8.407144","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1792","8.407144","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1793","8.417344","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=23932 Ack=115847 Win=65536 Len=0"
"1794","8.419443","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1795","8.419443","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1796","8.419762","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1797","8.431808","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1798","8.431808","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1799","8.431808","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1800","8.431999","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1801","8.439412","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1802","8.439412","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1803","8.439636","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1804","8.450425","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1805","8.450425","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1806","8.450965","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1807","8.459632","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1808","8.459632","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1809","8.459632","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1810","8.460047","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1811","8.469495","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1812","8.469495","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1813","8.469777","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1814","8.479485","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1815","8.479485","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1816","8.479485","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1817","8.479665","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1818","8.491509","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1819","8.491509","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1820","8.491843","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1821","8.502734","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1822","8.502734","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1823","8.503078","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1824","8.511361","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1825","8.511361","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1826","8.511361","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1827","8.511737","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1828","8.521666","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1829","8.521666","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1830","8.521887","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1831","8.533151","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1832","8.533151","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1833","8.533841","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1834","8.541687","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1835","8.541687","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1836","8.541687","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1837","8.541856","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1838","8.543109","206.247.138.14","192.168.1.193","UDP","146","8801  >  62300 Len=104"
"1839","8.552858","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1840","8.552858","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1841","8.553069","192.168.1.193","206.247.138.14","UDP","1085","62300  >  8801 Len=1043"
"1842","8.553165","192.168.1.193","206.247.138.14","UDP","145","62300  >  8801 Len=103"
"1843","8.561489","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1844","8.561489","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1845","8.561489","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1846","8.561727","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1847","8.574706","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1848","8.574706","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1849","8.574965","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1850","8.589106","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1851","8.589106","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1852","8.589537","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1853","8.594943","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1854","8.594943","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1855","8.594943","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1856","8.608956","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1857","8.608956","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1858","8.609169","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1859","8.609260","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1860","8.615297","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1861","8.615297","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1862","8.623811","206.247.138.14","192.168.1.193","UDP","1085","8801  >  62302 Len=1043"
"1863","8.623811","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1864","8.623811","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1865","8.624181","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1866","8.633763","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1867","8.633763","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1868","8.634327","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1869","8.644085","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1870","8.644085","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1871","8.644085","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1872","8.644459","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1873","8.655828","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1874","8.655828","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1875","8.656230","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1876","8.656314","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1877","8.665906","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1878","8.665906","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1879","8.676142","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1880","8.676142","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1881","8.676142","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1882","8.676142","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1883","8.676142","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1884","8.676665","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1885","8.698021","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1886","8.698021","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1887","8.698021","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1888","8.698021","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1889","8.698021","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1890","8.698286","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1891","8.698357","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1892","8.721580","2407:30c0:182::aa72:3404","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","TCP","74","443  >  56846 [ACK] Seq=1 Ack=1 Win=10 Len=0"
"1893","8.721580","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1894","8.721580","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1895","8.721580","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1896","8.721580","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1897","8.721580","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1898","8.721636","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","2407:30c0:182::aa72:3404","TCP","74","[TCP ACKed unseen segment] 56846  >  443 [ACK] Seq=1 Ack=2 Win=260 Len=0"
"1899","8.721913","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1900","8.721971","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1901","8.722014","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1902","8.732611","192.168.1.193","206.247.138.14","UDP","123","62300  >  8801 Len=81"
"1903","8.735837","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1904","8.735837","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1905","8.735837","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1906","8.735837","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1907","8.736183","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1908","8.755936","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1909","8.755936","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1910","8.756250","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1911","8.756309","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1912","8.757834","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1913","8.757834","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1914","8.757834","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1915","8.760023","192.168.1.193","206.247.138.14","TLSv1.3","466","Application Data"
"1916","8.760153","192.168.1.193","206.247.138.14","TLSv1.3","202","Application Data"
"1917","8.760212","192.168.1.193","206.247.138.14","TLSv1.3","142","Application Data"
"1918","8.760272","192.168.1.193","206.247.138.14","TLSv1.3","170","Application Data"
"1919","8.778167","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1920","8.778167","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1921","8.778167","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1922","8.778167","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1923","8.778167","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1924","8.778357","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1925","8.778451","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1926","8.787813","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1927","8.787813","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1928","8.787981","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1929","8.797978","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1930","8.797978","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1931","8.797978","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1932","8.798229","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1933","8.810182","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1934","8.810182","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1935","8.810483","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1936","8.820095","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1937","8.820095","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1938","8.820409","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1939","8.827965","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1940","8.827965","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1941","8.827965","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1942","8.828205","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1943","8.840509","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1944","8.840509","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1945","8.840899","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1946","8.852236","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1947","8.852236","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1948","8.852236","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1949","8.852236","206.247.138.14","192.168.1.193","UDP","133","8801  >  62300 Len=91"
"1950","8.852236","206.247.138.14","192.168.1.193","UDP","67","8801  >  62299 Len=25"
"1951","8.852479","192.168.1.193","206.247.138.14","WireGuard","151","Transport Data, receiver=0x36A0AF03, counter=1873780443914633294, datalen=77"
"1952","8.852619","192.168.1.193","206.247.138.14","UDP","1085","62300  >  8801 Len=1043"
"1953","8.852672","192.168.1.193","206.247.138.14","UDP","144","62300  >  8801 Len=102"
"1954","8.859842","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1955","8.859842","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1956","8.859842","206.247.138.14","192.168.1.193","UDP","146","8801  >  62300 Len=104"
"1957","8.860187","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1958","8.870034","206.247.138.14","192.168.1.193","WireGuard","123","Transport Data, receiver=0xE3360401, counter=4613094917262737569, datalen=49"
"1959","8.870034","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1960","8.870034","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1961","8.870331","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1962","8.880101","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1963","8.880101","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1964","8.880101","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1965","8.880321","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"1966","8.890086","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
"1967","8.890086","206.247.138.14","192.168.1.193","UDP","1078","8801  >  62302 Len=1036"
